IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,43,2.19
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,56,2.18
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,2.18
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.18
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,17,2.18
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,59,2.18
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,2.17
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,2.17
8.219.195.47,2086,2086,false,SIN,Asia Pacific,Singapore,47,2.17
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,181,2.16
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,2.16
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,9,2.16
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,33,2.16
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.16
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,119,2.16
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,66,2.16
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,2.16
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.15
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.15
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.15
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,73,2.14
47.74.56.196,80,80,false,NRT,Asia Pacific,Tokyo,76,2.14
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,37,2.14
8.219.228.157,2082,2082,false,SIN,Asia Pacific,Singapore,27,2.14
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.13
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,2.13
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,43,2.13
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,16,2.13
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,178,2.12
8.219.228.193,2052,2052,false,SIN,Asia Pacific,Singapore,29,2.11
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,2.11
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,24,2.11
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,123,2.09
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,2.09
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,122,2.09
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,2.08
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,24,2.08
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.08
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,2.08
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.08
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,6,2.07
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.07
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.06
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,38,2.06
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,2.05
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,65,2.05
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,8,2.04
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.04
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,2.04
47.245.109.60,80,80,false,SIN,Asia Pacific,Singapore,8,2.04
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,12,2.04
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,2.04
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,66,2.03
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,17,2.03
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,70,2.03
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,49,2.03
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,32,2.03
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,2.03
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,2.03
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,2.03
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,2.02
8.222.128.131,2095,2095,false,SIN,Asia Pacific,Singapore,16,2.02
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,11,2.02
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,32,2.02
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.02
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,21,2.02
8.219.137.50,2083,2083,true,SIN,Asia Pacific,Singapore,73,2.02
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,13,2.02
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,2.01
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,21,2.00
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,4,2.00
8.219.228.157,8443,8443,true,SIN,Asia Pacific,Singapore,162,2.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.99
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,13,1.99
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,1.99
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,121,1.97
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,1.97
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.97
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,47,1.96
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,49,1.96
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.95
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,1.95
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.95
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.94
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.94
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,51,1.94
47.245.107.174,443,443,true,SIN,Asia Pacific,Singapore,50,1.93
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,8,1.93
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,1.93
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,1.92
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,56,1.92
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,78,1.92
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,15,1.92
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,133,1.92
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,153,1.91
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,1.91
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,1.90
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.90
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.90
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,1.89
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.89
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,1.89
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.89
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.89
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.88
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,37,1.88
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.88
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,179,1.88
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,49,1.87
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,1.87
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,1.87
8.222.223.34,2082,2082,false,SIN,Asia Pacific,Singapore,11,1.87
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,110,1.87
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,59,1.86
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,1.85
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,80,1.85
47.74.56.196,2083,2083,true,NRT,Asia Pacific,Tokyo,127,1.85
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,1.85
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.85
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.85
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,1.84
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.84
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,130,1.84
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,50,1.84
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,55,1.84
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,132,1.84
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,88,1.84
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,1.83
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.82
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,101,1.82
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.82
8.219.222.8,2083,2083,true,SIN,Asia Pacific,Singapore,118,1.82
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,85,1.82
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,38,1.82
8.222.146.222,8443,8443,true,SIN,Asia Pacific,Singapore,85,1.81
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,94,1.81
8.218.2.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,183,1.81
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,67,1.80
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,33,1.80
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,135,1.79
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.79
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.78
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,1.78
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,49,1.78
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.78
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,1.77
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,1.77
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,122,1.77
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.76
47.74.37.50,2083,2083,true,NRT,Asia Pacific,Tokyo,103,1.76
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,1.76
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,20,1.75
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,123,1.75
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,42,1.73
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,59,1.73
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.72
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,1.72
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,73,1.72
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,1.71
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.71
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,1.70
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,1.70
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,69,1.70
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,178,1.70
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,173,1.69
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,29,1.69
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,121,1.69
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,1.69
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,69,1.69
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,191,1.69
8.219.193.22,8880,8880,false,SIN,Asia Pacific,Singapore,31,1.69
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,1.68
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,6,1.67
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,127,1.66
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,1.66
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.66
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,1.65
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.64
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,1.64
8.219.99.8,8080,8080,false,SIN,Asia Pacific,Singapore,31,1.63
8.219.215.214,80,80,false,SIN,Asia Pacific,Singapore,55,1.63
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,1.62
8.219.228.186,8080,8080,false,SIN,Asia Pacific,Singapore,26,1.62
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,142,1.62
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,64,1.62
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.62
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,86,1.62
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,152,1.61
47.74.43.95,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.61
47.74.45.143,2087,2087,true,NRT,Asia Pacific,Tokyo,118,1.61
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,17,1.61
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.60
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,163,1.60
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.59
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,83,1.59
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,1.59
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,106,1.59
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.59
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.59
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.59
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.58
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,1.58
8.209.251.45,2052,2052,false,NRT,Asia Pacific,Tokyo,71,1.58
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,43,1.57
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.57
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,1.57
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,32,1.57
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,29,1.55
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.54
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,1.54
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,74,1.52
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,46,1.52
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,1.52
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,134,1.52
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,1.52
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,1.52
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,43,1.52
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.51
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.51
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,36,1.51
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,1.51
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,1.51
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,1.50
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,7,1.50
47.74.56.196,2053,2053,true,NRT,Asia Pacific,Tokyo,148,1.49
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,1.49
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,23,1.49
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.49
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,58,1.48
8.219.235.164,8880,8880,false,SIN,Asia Pacific,Singapore,29,1.48
8.218.110.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,1.48
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.48
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,1.46
8.212.41.98,8080,8080,false,SJC,North America,San Jose,44,1.46
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,1.45
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,126,1.45
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,170,1.44
8.217.145.40,443,443,true,HKG,Asia Pacific,Hong Kong,82,1.44
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,1.43
8.210.117.18,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,1.43
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.43
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,21,1.43
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,1.42
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,1.42
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,162,1.42
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.42
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.42
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,34,1.42
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.41
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,1.41
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.40
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,12,1.40
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,126,1.40
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,181,1.39
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,16,1.39
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,49,1.39
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,63,1.39
8.219.196.117,2095,2095,false,SIN,Asia Pacific,Singapore,30,1.38
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.38
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,11,1.37
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.37
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,54,1.36
47.88.85.197,2095,2095,false,SJC,North America,San Jose,177,1.36
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,111,1.35
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,1.35
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,16,1.34
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,1.34
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,1.34
8.219.213.112,2086,2086,false,SIN,Asia Pacific,Singapore,59,1.34
47.74.24.182,2086,2086,false,NRT,Asia Pacific,Tokyo,74,1.34
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,1.34
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.33
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,43,1.33
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,72,1.33
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.33
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,54,1.32
8.222.223.34,2052,2052,false,SIN,Asia Pacific,Singapore,13,1.32
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.32
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,91,1.32
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,138,1.32
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,65,1.32
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,119,1.31
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.31
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.31
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,137,1.29
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,1.29
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.28
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,1.28
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,89,1.28
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,129,1.28
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.28
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,1.27
8.212.41.98,8080,8080,false,SJC,North America,San Jose,41,1.27
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,1.27
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,49,1.26
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,1.25
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,73,1.25
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.25
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,80,1.25
47.245.93.74,8880,8880,false,SIN,Asia Pacific,Singapore,18,1.24
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,20,1.24
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,113,1.24
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,1.23
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,77,1.23
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,1.23
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,16,1.23
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,1.22
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,1.22
8.222.254.91,8443,8443,true,SIN,Asia Pacific,Singapore,148,1.21
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,1.20
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,31,1.20
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,38,1.20
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,1.20
47.74.37.50,80,80,false,NRT,Asia Pacific,Tokyo,70,1.19
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,14,1.19
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,26,1.19
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,84,1.18
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,1.18
8.222.221.90,8080,8080,false,SIN,Asia Pacific,Singapore,23,1.18
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,133,1.18
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.16
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,37,1.15
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,11,1.15
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,195,1.15
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,78,1.15
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,18,1.15
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,1.14
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,43,1.14
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,19,1.13
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,52,1.13
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,150,1.13
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,32,1.12
47.74.45.143,2087,2087,true,NRT,Asia Pacific,Tokyo,78,1.12
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,149,1.12
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,134,1.12
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,23,1.11
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,27,1.11
47.74.45.143,2052,2052,false,NRT,Asia Pacific,Tokyo,99,1.11
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,1.10
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,95,1.10
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,20,1.10
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,25,1.09
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,89,1.09
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,1.09
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,1.08
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,27,1.08
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,1.07
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,29,1.07
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,1.06
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,68,1.05
