IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,2.17
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,2.16
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,133,2.16
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,16,2.15
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,55,2.15
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,2.14
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,2.14
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,2.13
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,23,2.13
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.13
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.12
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,96,2.11
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,71,2.10
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,71,2.10
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,2.10
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,120,2.10
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,2.10
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,2.09
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,2.08
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,2.08
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.08
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,15,2.08
47.74.46.84,2082,2082,false,HKG,Asia Pacific,Hong Kong,174,2.07
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,6,2.07
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,2.07
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,2.07
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,74,2.07
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.06
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.06
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.06
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,2.05
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,179,2.05
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,2.05
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,2.05
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.05
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,5,2.04
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,2.04
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,56,2.03
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,6,2.02
47.74.22.4,2086,2086,false,NRT,Asia Pacific,Tokyo,82,2.02
47.74.16.26,8880,8880,false,NRT,Asia Pacific,Tokyo,86,2.01
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,2.01
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,100,2.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,2.00
8.212.41.98,8080,8080,false,SJC,North America,San Jose,36,1.99
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,1.99
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,71,1.98
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.97
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,73,1.97
47.245.93.74,2053,2053,true,SIN,Asia Pacific,Singapore,81,1.97
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.97
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,77,1.97
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,26,1.97
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.96
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,1.96
47.89.191.155,443,443,true,IAD,North America,Ashburn,237,1.95
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,1.95
47.74.50.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,194,1.93
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,1.93
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,86,1.91
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,1.89
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,110,1.89
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.89
8.219.72.50,2095,2095,false,SIN,Asia Pacific,Singapore,7,1.89
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,132,1.89
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,21,1.88
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,1.88
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,24,1.88
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,39,1.88
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,126,1.87
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,1.87
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,1.87
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,81,1.87
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,35,1.86
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.86
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,1.85
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,1.85
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,83,1.84
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,1.84
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.84
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,13,1.84
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,1.83
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.83
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,35,1.82
47.74.16.26,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.81
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.81
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,60,1.81
8.222.240.251,443,443,true,SIN,Asia Pacific,Singapore,28,1.81
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,23,1.80
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,1.79
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,1.79
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,1.77
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,1.77
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,50,1.77
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,83,1.77
8.222.226.15,2095,2095,false,SIN,Asia Pacific,Singapore,13,1.76
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,1.76
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.76
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,1.75
47.91.31.231,2052,2052,false,NRT,Asia Pacific,Tokyo,73,1.74
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.74
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,1.73
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,53,1.73
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,1.73
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,24,1.73
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,1.72
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,120,1.71
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,1.71
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,34,1.71
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,1.71
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,40,1.71
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.69
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,5,1.69
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,1.69
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,1.69
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,1.68
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,1.68
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,1.68
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,29,1.67
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,239,1.67
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,1.66
8.219.84.102,2096,2096,true,SIN,Asia Pacific,Singapore,63,1.65
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,84,1.65
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,170,1.65
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.65
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,77,1.64
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,1.64
47.236.83.239,2087,2087,true,SIN,Asia Pacific,Singapore,91,1.64
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,33,1.64
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,27,1.64
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.64
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,100,1.63
47.236.111.174,443,443,true,SIN,Asia Pacific,Singapore,110,1.63
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,126,1.62
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,22,1.61
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,66,1.61
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,1.60
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,36,1.60
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.59
47.74.22.4,80,80,false,NRT,Asia Pacific,Tokyo,85,1.59
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.59
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,6,1.58
47.74.22.4,2086,2086,false,NRT,Asia Pacific,Tokyo,91,1.58
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,1.57
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,64,1.57
47.74.5.99,2095,2095,false,NRT,Asia Pacific,Tokyo,79,1.56
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,14,1.56
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,11,1.56
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.55
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,1.55
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,78,1.54
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,58,1.54
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,12,1.53
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,20,1.52
8.217.251.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,1.52
8.217.167.88,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,1.52
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.52
47.91.22.7,2086,2086,false,NRT,Asia Pacific,Tokyo,84,1.52
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.52
8.222.240.251,443,443,true,SIN,Asia Pacific,Singapore,124,1.51
8.219.61.52,8080,8080,false,SIN,Asia Pacific,Singapore,5,1.51
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,1.51
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,1.51
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,1.50
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.50
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,1.49
47.74.16.26,2082,2082,false,NRT,Asia Pacific,Tokyo,82,1.49
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,10,1.49
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,36,1.47
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,1.47
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,1.47
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,80,1.46
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,21,1.46
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,1.45
47.245.115.6,2083,2083,true,SIN,Asia Pacific,Singapore,23,1.44
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,1.44
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.44
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.43
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,12,1.42
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.42
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.42
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,1.42
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,7,1.41
8.219.201.174,2086,2086,false,SIN,Asia Pacific,Singapore,14,1.40
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.39
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,64,1.39
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,86,1.38
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,52,1.38
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,29,1.38
47.91.22.7,8880,8880,false,NRT,Asia Pacific,Tokyo,73,1.38
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,52,1.37
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,38,1.37
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,1.36
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,75,1.35
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.35
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.35
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,28,1.34
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,4,1.33
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,81,1.33
8.222.212.219,2086,2086,false,SIN,Asia Pacific,Singapore,30,1.32
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,96,1.32
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,1.31
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,1.31
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.30
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,9,1.30
8.218.158.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,1.30
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,88,1.30
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.30
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.30
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,119,1.28
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,1.28
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,16,1.28
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,135,1.28
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.27
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,1.26
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,1.26
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,1.25
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,1.24
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,15,1.23
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,1.22
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,1.22
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,106,1.21
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,1.21
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,1.21
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,142,1.21
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.18
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,42,1.17
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,112,1.17
8.217.164.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.17
47.74.16.26,2086,2086,false,NRT,Asia Pacific,Tokyo,136,1.17
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,31,1.16
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.16
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,1.14
8.210.199.6,443,443,true,HKG,Asia Pacific,Hong Kong,36,1.14
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,1.13
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.13
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,1.12
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,46,1.12
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,1.10
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,1.10
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,21,1.10
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,46,1.09
47.236.104.98,2086,2086,false,SIN,Asia Pacific,Singapore,29,1.08
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.08
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,70,1.08
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.08
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,1.07
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,67,1.06
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,18,1.05
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.05
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,65,1.05
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.04
8.219.77.141,80,80,false,SJC,North America,San Jose,13,1.04
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,14,1.03
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,72,1.03
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.03
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,1.03
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.02
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.02
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,69,1.02
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,1.02
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,1.01
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.01
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,20,1.00
8.222.128.131,2095,2095,false,SIN,Asia Pacific,Singapore,30,1.00
47.243.162.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,1.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.99
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.97
47.74.22.4,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.96
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,0.95
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,0.95
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.95
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.95
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.94
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.94
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,84,0.93
47.74.21.46,8880,8880,false,NRT,Asia Pacific,Tokyo,108,0.93
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,88,0.93
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.93
47.74.16.26,80,80,false,NRT,Asia Pacific,Tokyo,81,0.92
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.92
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.90
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.90
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.90
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.90
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.89
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,0.88
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.87
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.86
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,81,0.85
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,0.84
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,0.84
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.84
47.74.22.4,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.83
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.83
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.83
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,147,0.83
8.219.103.126,8443,8443,true,SIN,Asia Pacific,Singapore,148,0.83
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,42,0.82
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,121,0.81
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,53,0.81
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,130,0.81
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.79
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.79
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,0.77
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,0.76
47.74.21.46,2086,2086,false,NRT,Asia Pacific,Tokyo,90,0.75
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,0.74
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.72
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.72
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.71
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,112,0.70
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.70
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,98,0.69
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,59,0.69
8.219.238.145,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.68
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.68
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,72,0.67
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.67
8.218.201.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,0.67
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,0.66
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.66
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.66
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.66
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.65
47.74.43.95,2053,2053,true,NRT,Asia Pacific,Tokyo,93,0.64
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,0.64
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,0.63
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.62
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,84,0.61
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.61
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.61
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.61
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.60
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,0.60
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.60
8.222.249.98,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.59
47.74.16.26,2082,2082,false,NRT,Asia Pacific,Tokyo,139,0.59
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.58
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,61,0.58
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.58
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.58
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.57
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,14,0.56
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,29,0.55
198.11.175.125,80,80,false,SJC,North America,San Jose,181,0.54
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,47,0.54
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,32,0.54
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,5,0.54
