IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,0.97
8.219.104.242,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.97
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,191,0.97
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,0.97
8.219.159.232,2095,2095,false,SIN,Asia Pacific,Singapore,43,0.95
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,0.95
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.95
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,0.93
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,0.93
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,0.93
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,400,0.92
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.91
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,0.90
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,0.89
8.219.60.68,80,80,false,SIN,Asia Pacific,Singapore,2,0.87
47.91.16.214,8443,8443,true,NRT,Asia Pacific,Tokyo,326,0.87
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,0.87
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,199,0.86
47.74.37.50,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.86
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.85
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,0.84
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,223,0.84
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,0.83
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,177,0.83
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.83
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.83
47.91.16.214,2095,2095,false,NRT,Asia Pacific,Tokyo,87,0.83
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.82
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,0.82
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.81
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,214,0.81
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.81
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.80
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,0.80
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,0.80
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.79
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,405,0.79
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,344,0.79
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,439,0.78
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,512,0.77
8.219.103.126,2082,2082,false,SIN,Asia Pacific,Singapore,34,0.76
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.75
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,0.75
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,100,0.75
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,160,0.75
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.74
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,0.74
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,187,0.74
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,433,0.73
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,71,0.73
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,171,0.72
47.91.31.231,2096,2096,true,NRT,Asia Pacific,Tokyo,76,0.72
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.71
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.70
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,433,0.69
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,0.68
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,407,0.68
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.67
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,0.67
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.67
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,0.66
47.74.45.143,80,80,false,NRT,Asia Pacific,Tokyo,345,0.66
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.65
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,0.64
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.64
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.63
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,181,0.63
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,197,0.63
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.63
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,414,0.63
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,33,0.62
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,0.61
8.217.91.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.61
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.61
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,193,0.61
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,69,0.60
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,0.60
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,201,0.60
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,350,0.59
8.222.180.242,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.59
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,69,0.59
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,182,0.56
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,94,0.55
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,400,0.55
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,0.55
47.251.74.226,80,80,false,LAX,North America,Los Angeles,390,0.55
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,79,0.54
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,411,0.54
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,0.53
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.52
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,48,0.52
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.52
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,0.51
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,0.51
8.218.105.223,8443,8443,true,HKG,Asia Pacific,Hong Kong,241,0.50
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.50
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,0.50
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.49
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,212,0.49
198.11.175.125,80,80,false,SJC,North America,San Jose,208,0.48
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,154,0.48
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,0.47
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,0.47
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.47
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,0.47
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,332,0.46
47.57.243.244,443,443,true,HKG,Asia Pacific,Hong Kong,93,0.46
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,183,0.46
47.88.101.9,80,443,true,SJC,North America,San Jose,458,0.45
47.57.243.244,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.45
47.74.5.99,2087,2087,true,NRT,Asia Pacific,Tokyo,92,0.45
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,0.43
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,0.43
47.254.66.75,80,443,true,SJC,North America,San Jose,209,0.42
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,79,0.41
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,0.41
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.41
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,0.41
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,34,0.40
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,0.40
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,331,0.40
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,193,0.38
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,201,0.38
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,231,0.37
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.37
8.218.156.91,2086,2086,false,HKG,Asia Pacific,Hong Kong,355,0.37
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,0.36
47.57.245.232,80,80,false,SJC,North America,San Jose,40,0.36
8.210.101.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,0.36
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,0.36
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.36
47.57.233.126,80,80,false,SJC,North America,San Jose,33,0.35
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,0.35
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.35
47.57.245.232,443,443,true,SJC,North America,San Jose,108,0.35
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.35
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.34
47.57.233.126,443,443,true,SJC,North America,San Jose,86,0.34
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.34
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,169,0.34
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.33
149.129.8.215,80,80,false,SJC,North America,San Jose,105,0.33
149.129.8.215,443,443,true,SJC,North America,San Jose,116,0.33
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,189,0.33
8.210.117.18,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.33
8.219.178.101,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.32
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.32
47.74.5.99,2096,2096,true,NRT,Asia Pacific,Tokyo,97,0.32
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,319,0.32
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,396,0.31
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,220,0.31
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,305,0.31
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,0.30
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,168,0.30
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,198,0.30
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,0.30
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,189,0.29
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,420,0.28
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,209,0.28
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.28
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,262,0.27
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,270,0.27
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.27
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.27
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,323,0.26
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,120,0.26
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,0.26
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,313,0.25
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.24
149.129.8.215,80,80,false,SJC,North America,San Jose,471,0.24
47.57.14.118,80,80,false,SJC,North America,San Jose,39,0.24
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,391,0.24
8.218.204.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,0.24
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,212,0.23
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,0.22
47.57.14.118,443,443,true,SJC,North America,San Jose,62,0.22
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,214,0.22
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,0.22
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.22
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,0.22
47.74.37.50,2083,2083,true,NRT,Asia Pacific,Tokyo,72,0.22
47.91.31.231,80,80,false,NRT,Asia Pacific,Tokyo,330,0.21
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,334,0.21
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.20
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,140,0.20
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,213,0.20
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,81,0.20
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,243,0.19
8.212.19.60,80,80,false,SJC,North America,San Jose,161,0.19
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,0.19
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.18
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,199,0.18
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,387,0.18
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,69,0.17
47.91.31.231,2096,2096,true,NRT,Asia Pacific,Tokyo,348,0.17
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,181,0.17
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,324,0.17
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.17
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,130,0.17
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,0.17
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,411,0.16
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.16
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,651,0.16
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,208,0.16
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,187,0.16
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,0.15
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,206,0.15
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,209,0.15
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,322,0.15
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.15
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.15
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,219,0.14
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,436,0.14
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,194,0.14
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,202,0.14
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,74,0.13
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,381,0.13
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,68,0.13
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,0.13
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.13
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.13
47.91.16.214,2095,2095,false,NRT,Asia Pacific,Tokyo,308,0.13
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,126,0.13
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,192,0.13
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.13
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,398,0.13
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,201,0.13
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,149,0.12
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,315,0.12
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,71,0.12
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,311,0.12
47.91.31.231,2086,2086,false,NRT,Asia Pacific,Tokyo,73,0.12
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,82,0.12
47.91.16.214,2087,2087,true,NRT,Asia Pacific,Tokyo,75,0.12
47.254.65.110,443,443,true,SJC,North America,San Jose,418,0.12
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,332,0.12
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,70,0.12
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,343,0.12
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.11
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,187,0.11
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,0.11
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.11
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,189,0.10
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,212,0.10
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,29,0.10
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,148,0.10
47.91.16.214,2053,2053,true,NRT,Asia Pacific,Tokyo,319,0.10
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,0.10
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.10
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.09
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,73,0.09
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,215,0.09
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,305,0.08
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,396,0.08
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,230,0.08
8.217.145.40,443,443,true,HKG,Asia Pacific,Hong Kong,216,0.08
47.74.37.50,2086,2086,false,NRT,Asia Pacific,Tokyo,307,0.07
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,196,0.07
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,337,0.07
47.91.31.231,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.07
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,0.07
8.210.199.6,443,443,true,HKG,Asia Pacific,Hong Kong,36,0.07
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,84,0.07
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,122,0.07
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,0.07
47.74.45.143,2082,2082,false,NRT,Asia Pacific,Tokyo,300,0.06
47.74.43.95,2086,2086,false,NRT,Asia Pacific,Tokyo,322,0.06
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,0.06
8.218.158.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,0.06
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,45,0.05
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.05
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,416,0.05
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,363,0.05
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.05
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.05
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,452,0.05
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.04
8.212.19.60,443,443,true,SJC,North America,San Jose,201,0.04
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.04
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,150,0.04
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,429,0.03
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.03
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,187,0.03
47.254.66.75,443,443,true,SJC,North America,San Jose,466,0.03
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,0.02
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.02
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.02
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.02
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,182,0.02
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,201,0.02
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,169,0.02
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,281,0.02
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,133,0.02
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,644,0.02
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.01
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.01
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.01
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,282,0.01
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.01
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.01
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,181,0.01
8.219.97.248,80,80,false,SIN,Asia Pacific,Singapore,5,0.01
47.251.74.226,443,443,true,LAX,North America,Los Angeles,207,0.01
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,0.01
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.01
8.219.97.248,80,80,false,SIN,Asia Pacific,Singapore,15,0.01
8.211.55.176,443,443,true,FRA,Europe,Frankfurt,294,0.01
47.254.66.75,443,443,true,SJC,North America,San Jose,422,0.01
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,0.01
8.218.149.193,8880,8880,false,HKG,Asia Pacific,Hong Kong,202,0.00
47.254.65.110,443,443,true,SJC,North America,San Jose,208,0.00
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,312,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.211.55.176,443,443,true,FRA,Europe,Frankfurt,301,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.88.3.19,8080,80,false,SJC,North America,San Jose,424,0.00
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.68.32,443,443,true,HKG,Asia Pacific,Hong Kong,71,0.00
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.228.193,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.242.208,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.210.182,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.196.24,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.193.22,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
